% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 12:53
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     9.761811477810222E-5     -8.812559200895483E-5    -3.983666637304613E-4    3.7597100553150983E-4
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     9.761811476142363E-5     -2.2751837197334485E-4   8.762681402531337E-4     8.368784075097688E-4
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     9.761811475086459E-5     -5.025040313691537E-5    4.6702340721690186E-4    6.640078250402551E-4
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     9.761811474276298E-5     -8.19734011967817E-6     8.181721912405288E-4     5.279679377221948E-4
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     9.761811472393368E-5     -1.5301733523938468E-4   8.567442000518891E-4     6.477692265468363E-4
-0.31625000000000003      -0.003948846059310443    0.007                    9.761811470257971E-5     -1.4705856323606685E-4   0.0010646398166860999    8.54712482256953E-4
-0.31625000000000003      -0.0018600028265111533   0.007                    9.761811467582384E-5     -2.139933167671734E-4    4.538946974961758E-4     8.720865295460262E-4
-0.31625000000000003      -0.0010639715454068192   0.007                    9.761811467009114E-5     -8.270150532190931E-5    6.23389002814035E-4      8.075179633392568E-4
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     9.761811465064737E-5     -1.786843618884992E-4    0.0010653906406100355    8.591234560460176E-4
-0.31625000000000003      0.0013532630204859215    0.007                    9.76181146274292E-5      -3.337772668042067E-4    8.777751177572168E-4     8.900424980213432E-4
-0.31625000000000003      0.002567592365327351     0.007                    9.761811461186247E-5     -2.6100439136199594E-4   0.0010150090254072471    6.652311179340693E-4
-0.31625000000000003      0.002807700258184134     0.007                    9.761811460737272E-5     -2.3428256489894928E-4   9.573277391059689E-4     4.967189461742305E-4
-0.31625000000000003      0.004617835189081182     0.007                    9.761811458858969E-5     -7.140250416481423E-7    5.870088738218789E-4     1.6277117102533802E-4
-0.31625000000000003      0.005087471060768452     0.007                    9.761811458125735E-5     -6.523384456588025E-5    7.968614114126899E-4     8.272479864699935E-5
-0.31625000000000003      0.006207426801024464     0.007                    9.76181145652913E-5      4.829541597733624E-5     9.075361490520038E-4     1.1634750373963264E-4
-0.31625000000000003      0.007235749943521299     0.006999999999999999     9.761811454816262E-5     -3.1857541872963163E-5   9.768110497990902E-4     2.06077338858257E-4
-0.31625000000000003      0.007796650828981679     0.007                    9.76181145442465E-5      9.44995221971153E-6      7.054367611518805E-4     9.970998205220039E-5
-0.31625000000000003      0.00866233464241395      0.007                    9.761811453274962E-5     -2.693812173130176E-5    3.4387380495645253E-4    -1.9854439799339103E-4
-0.31625000000000003      0.01000000000000004      0.006999999999999999     9.761811452976607E-5     3.685660387232088E-5     2.225329420735278E-4     -5.904248534527312E-4
-0.31592966153272944      0.007630068301772999     0.007                    9.761811454741216E-5     -4.431707188285052E-5    8.268433427290528E-4     4.589240974861531E-5
-0.3159145369167388       -0.007004742914974061    0.007                    9.761811475234359E-5     -2.681666523536362E-4    4.91984021843161E-4      5.376869971541369E-4
-0.3158552194581048       0.00292064946812009      0.006999999999999999     9.761811460784166E-5     -2.8963006603835483E-4   9.298979831411066E-4     4.135288446804491E-4
-0.3157459113978771       0.008566813226141792     0.007                    9.761811453350616E-5     -3.502885483899449E-5    4.453739222411002E-4     -1.5131426119201964E-4
-0.31570638825460917      -0.007953946380077976    0.007                    9.761811475823788E-5     -5.249241142644067E-4    7.352935021638023E-4     6.634936961524885E-4
-0.31541719974543586      -0.008794168356124       0.006999999999999999     9.76181147819663E-5      -0.0011728999912746353   0.0011523623305073176    6.255269088442217E-4
-0.3153808803313067       0.0052066631862807645    0.006999999999999999     9.761811458084721E-5     -4.3075391005648896E-5   8.01804284125093E-4      1.1541352337239942E-4
-0.315350473903548        -0.001052098583156953    0.007000000000000001     9.761811467308335E-5     -1.6711428582475574E-4   7.116803637707157E-4     7.77696936512921E-4
-0.31531446373971095      0.004535773942624274     0.007                    9.761811459332989E-5     -1.500339891476E-4       7.381403649487066E-4     1.6791842842020147E-4
-0.3152210272302173       -0.005877021574901919    0.006999999999999999     9.761811473782892E-5     -2.480622655493046E-4    0.0010076062969732152    5.77487032112778E-4
-0.3151780199981555       -0.009249967690673542    0.006999999999999999     9.76181147879264E-5      -0.0015713775475156549   7.873939617781335E-4     4.600569115553342E-4
-0.3151468658505531       -0.005592161771459517    0.007                    9.761811473210858E-5     -3.53252355813033E-4     8.482341271998251E-4     6.605385558299696E-4
-0.31511581886989654      0.007311669178411006     0.007                    9.761811455427691E-5     -1.2493939513068923E-4   9.120524998591817E-4     -1.7925727298959563E-4
-0.31506160048039894      0.008556593897366196     0.006999999999999999     9.761811453500464E-5     -2.0623657678474618E-4   4.026250292954431E-4     -2.6554410306175405E-4
-0.315046441227167        -0.0076641923327382434   0.007                    9.761811476304144E-5     -9.386239814872993E-4    8.440435829380627E-4     4.164993474144816E-4
-0.31502729237548455      -0.008551808322738446    0.007                    9.76181147813015E-5      -0.0013316881521891215   0.0012916136944974138    4.885171577878672E-4
-0.3150043262801525       -0.006108426384538331    0.007                    9.761811474214385E-5     -3.38798273709948E-4     0.0010611879051364045    5.163720293004811E-4
-0.31498793811410236      -0.008961386576453144    0.007                    9.761811479057831E-5     -0.0016841438890837182   0.001156986520460154     5.098930752258284E-4
-0.3148412298286233       -0.009999999999999962    0.006999999999999998     9.761811481334412E-5     -0.0033085401713981886   9.718336546615802E-4     1.6310644836847613E-4
-0.3148412298286233       -0.009999999999999962    0.006999999999999998     9.761811481334412E-5     -2.1403570187592748E-11  0.0023248255550475955    9.837029198813668E-6
-0.3148412298286233       0.01000000000000004      0.007000000000000002     9.761811453286408E-5     -3.6962659750080135E-4   -7.431474741137478E-5    -9.122206564201226E-4
-0.3148412298286233       0.01000000000000004      0.007000000000000002     9.761811453286408E-5     -4.12567968538502E-12    -0.0010769636151089777   -3.0565400276409934E-5
-0.31481110392940603      4.339962330821869E-4     0.006999999999999999     9.761811465101186E-5     -5.423845507213508E-4    9.328772474183687E-4     6.880756450906177E-4
-0.3148075049118733       -0.005814303204070723    0.007                    9.761811473892699E-5     -4.4216102313300544E-4   9.267507274457945E-4     6.877435306760911E-4
-0.31479659122761494      0.01131559013884402      0.007000000000000001     1.0094573424787087E-4    -7.199490173478183E-5    -7.059775086009646E-4    1.8705929123130675E-6
-0.3147897494674786       -0.011507109370220573    0.007                    1.0576790216041261E-4    -1.3739077653915886E-4   0.0014371825494088096    1.9338712873950324E-6
-0.31476466139127673      0.012161731553033862     0.007                    1.0233122876585341E-4    -2.139960058440129E-5    -5.396484744010476E-4    -3.084636876808428E-6
-0.3147395995561299       -0.012795167909753017    0.007                    1.101197384864668E-4     -1.007337083751177E-5    0.0010878077072339857    3.1444291647917824E-5
-0.3147313208816392       0.001738531563123123     0.006999999999999999     9.761811463513412E-5     -3.5480125796378425E-4   9.621283592527788E-4     4.951745046253105E-4
-0.3147312805129426       -0.013008474417843653    0.007                    1.1085817109376756E-4    -3.300979602219602E-5    9.982892077774201E-4     2.730273137073471E-7
-0.3147303028534659       0.013026832760367923     0.007                    1.0348438322485673E-4    -1.9962135943985815E-5   -3.830040465741247E-4    -5.998406909795964E-6
-0.31472275198829036      -0.013201154134833451    0.007                    1.1129561583850916E-4    -3.1568591770301307E-5   9.705044258739718E-4     -5.407121766749074E-6
-0.31470237589023053      -0.006296308671581664    0.006999999999999999     9.761811474880377E-5     -5.162206967126788E-4    0.001055221528082505     6.374210229875391E-4
-0.31467705290342307      0.014233570701632559     0.007                    1.0450160343904966E-4    -5.832895601886979E-6    -2.6524022869033135E-4   -2.1249075408126616E-6
-0.31465939420290334      -0.014644060617809918    0.006999999999999999     1.147788968310296E-4     -2.159531255954197E-5    7.337132199572389E-4     -1.3305954159629196E-6
-0.31463347994998025      0.015191194347267838     0.007000000000000001     1.0521680253062396E-4    -9.768968230248614E-6    -1.8971853044356894E-4   -8.83861940471681E-7
-0.31460830988829425      -0.01569657892122027     0.006999999999999999     1.1669882694786905E-4    -2.5432754801913344E-5   6.258913930439493E-4     -4.309985867938515E-6
-0.3145863858456355       -0.0161314256615244      0.007000000000000001     1.1743596156914625E-4    -2.8802288104261757E-5   5.902000719542622E-4     -7.637596063029036E-6
-0.3145731744496518       0.01634159223391183      0.006999999999999999     1.055943378347199E-4     -3.844938918918186E-6    -1.3488962357481002E-4   1.4573953003901494E-6
-0.3145590474559558       -0.0022791694757388625   0.007                    9.761811469018015E-5     -6.17258735867621E-4     8.627951044414633E-4     9.355151571590227E-4
-0.31454937849964926      -0.012953309331952033    0.007                    1.1077781714465222E-4    -6.460087294601862E-5    0.0010191281220333864    8.631077411821586E-6
-0.3145076987034572       0.017603108186114772     0.007                    1.0607131250695847E-4    -1.6556995126864787E-6   -7.940542057198969E-5    -3.4018836461672227E-6
-0.3145027338399457       -0.017687193748237115    0.006999999999999999     1.1976019259075738E-4    -3.042387988321814E-5    4.864809220337627E-4     -2.075202026090823E-6
-0.3144808274402444       -0.008780678231812781    0.006999999999999999     9.76181147945843E-5      -0.001219600715638326    0.0017983379727820534    4.945897803176859E-4
-0.31446067937088035      -0.01262560979431861     0.006999999999999999     1.0973353584367313E-4    -1.1715106438073928E-4   0.0011215087235484469    3.1547690941791074E-6
-0.31445119431593316      -0.004788859365670997    0.007000000000000001     9.761811472791461E-5     -5.729643199588792E-4    8.500786045956868E-4     7.236110564600919E-4
-0.31444381406550914      -0.01869060964553773     0.007                    1.2100697151582482E-4    -3.262473532442963E-5    4.3633279345819465E-4    -3.4064523387868233E-6
-0.31444106313816333      0.018734378299240267     0.007                    1.0620223654724953E-4    -1.7621868180705918E-6   -4.1178433690036335E-5   -4.3983940585647265E-6
-0.3143444391442377       0.020283852874632944     0.007                    1.0629054367649547E-4    -1.2020569180504255E-6   2.0109670807546978E-7    -1.7830295511711056E-6
-0.3143442826329583       -0.007633854157731382    0.007                    9.761811477208197E-5     -8.101953813992214E-4    0.001030403922498457     4.781070063224318E-4
-0.31430745643194846      -0.003603221212114532    0.006999999999999999     9.761811471440181E-5     -6.139624085636306E-4    0.0010456142898505945    7.825136081204871E-4
-0.3142936015980117       -0.021051126343155965    0.007                    1.2357709356960813E-4    -2.1724833716194745E-5   3.524013743271084E-4     -2.754849555710901E-6
-0.31425336626114686      0.007774848874925446     0.007000000000000001     9.761811454907633E-5     -2.5493541395182656E-4   7.054838817822899E-4     -4.8546760124922907E-4
-0.31421066920199225      0.022283207108226295     0.006999999999999999     1.062322098994133E-4     2.6324630754827527E-6    4.391004471736561E-5     -2.2780191745648536E-6
-0.3141755399079693       -0.022761516239515       0.007                    1.2520718455867326E-4    -2.239214958942108E-5    3.111459811984505E-4     -3.366075902994559E-6
-0.31412925331019403      0.008595072990810106     0.006999999999999999     9.761811451993526E-5     0.001167306717037147     0.0010886311851774743    -7.674786383492995E-4
-0.3140974414620044       -0.015705966784552976    0.007                    1.1687687029242848E-4    -6.126485489880523E-5    6.183053784980291E-4     -7.484473230705827E-6
-0.3140351387824267       -0.013665284386327668    0.006999999999999999     1.1270762876296582E-4    -1.314990684908646E-4    8.664632388851333E-4     4.591480812047385E-6
-0.313968283832777        0.007289348401241973     0.007                    9.761811455713626E-5     -5.726649301497101E-4    8.652359205778108E-4     -2.3991853976452083E-4
-0.31396688659771754      0.02541655815559369      0.007                    1.0554320615093477E-4    8.21356423636803E-6      8.786033720059087E-5     -3.189518398324697E-6
-0.31394635786872743      0.012997575266130584     0.007                    1.0360185739145613E-4    -8.25679527578475E-5     -3.7692835081024284E-4   -3.9814251054344835E-6
-0.31393645326932734      -0.01137613030289314     0.007000000000000001     1.058865725930724E-4     -3.629504461350264E-4    0.0014088153274661598    5.849654835807861E-6
-0.3139005085127794       -0.02624169622547111     0.006999999999999999     1.2778651590660507E-4    -2.163026731942536E-5    2.4857715033153936E-4    -4.754754688282294E-6
-0.3138696307649989       0.026659344492356463     0.006999999999999999     1.0528763243750728E-4    8.98942585031596E-6      1.0515839908648342E-4    -2.5720236585008342E-6
-0.3138445673794901       -0.02695521410622571     0.007                    1.2834108973146658E-4    -2.025637160501346E-5    2.3592488147220937E-4    -3.899595838730854E-6
-0.31382413526081593      0.013823866117871186     0.007                    1.0431390326382192E-4    -7.774351043443019E-5    -2.9028497958828606E-4   -4.647195340615824E-6
-0.3137500000000001       -3.542591344253488E-4    0.007000000000000001     9.761811467086243E-5     -4.8572249930616186E-4   6.86015582955414E-4      7.568509261924589E-4
-0.3137500000000001       -3.542591344253488E-4    0.007000000000000001     9.761811467086243E-5     -6.195425957435744E-4    6.654194840296941E-7     2.853341841559715E-7
-0.31375000000000003      -0.009999999999999962    0.006999999999999998     9.761811490395237E-5     -0.0065860215614499396   0.0076279173659013965    7.255488321141056E-4
-0.31375000000000003      -0.009999999999999962    0.006999999999999998     9.761811490395239E-5     -0.00168022392355164     0.0018592904001378798    7.044757016191503E-5
-0.31375000000000003      -0.008729709916911424    0.007                    9.761811480790877E-5     -1.0201913016976657E-4   0.0021734475897667448    4.2643466319380917E-4
