% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 13:43
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     -0.004025166396149881    -0.0030314480999512248   -0.014779332483764543    -0.011245423304640548
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     -0.004025166397397731    2.3082564597127608E-4    0.08966067060512765      -0.006838507868889179
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     -0.004025166399233733    -8.167875507658254E-4    0.1198628074658366       -0.006056002160033889
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     -0.004025166401080576    -9.620298513662937E-5    0.13310715967074185      -0.007049478618135283
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     -0.004025166404271388    -8.685040927462731E-4    0.1504359684846331       7.234624832927518E-4
-0.31625000000000003      -0.003948846059310443    0.007                    -0.0040251664070065      -0.0012961326569928169   0.15792680408343293      0.0017752561354615658
-0.31625000000000003      -0.0018600028265111533   0.007                    -0.004025166412721265    2.6055006308120667E-4    0.17589565083808834      0.003698586362311299
-0.31625000000000003      -0.0010639715454068192   0.007                    -0.0040251664149569145   1.1598600978282106E-4    0.18157465288221955      0.004027655244997156
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     -0.004025166418042098    6.085190967067872E-4     0.18603503455265358      0.005155516043262595
-0.31625000000000003      0.0013532630204859215    0.007                    -0.004025166422320827    0.001164731283818924     0.19374622674217937      0.005986539125140356
-0.31625000000000003      0.002567592365327351     0.007                    -0.0040251664262305736   -0.004302535867696544    0.19841753839370035      0.007329162329297564
-0.31625000000000003      0.002807700258184134     0.007                    -0.004025166426986903    -0.006516721830937008    0.19684939533395474      0.005259429355227246
-0.31625000000000003      0.004617835189081182     0.007                    -0.004025166432594665    -8.065714150734582E-4    0.1910335933422392       0.004135446168836157
-0.31625000000000003      0.005087471060768452     0.007                    -0.004025166434023016    -0.002502610579848536    0.1943346055573768       0.0037569589880407164
