% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 12:54
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     2.4198956478349442E-5    -1.9929350345930055E-4   -0.0011079769500025687   -0.0030410006470009657
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     2.4198956472777067E-5    -3.6723381185917236E-5   0.0012979162374479817    -0.0028972238228856264
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     2.419895643294014E-5     -6.522517762744621E-4    0.0021203525421724318    -0.0035696929856997204
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     2.4198956416934336E-5    -4.7436141555455335E-4   2.2651832300833873E-4    -0.00423549479192536
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     2.4198956438414292E-5    5.6103205484572535E-5    -1.2720621387906375E-4   -0.0029833870504721973
-0.31625000000000003      -0.003948846059310443    0.007                    2.419895643135242E-5     -2.7390844129068575E-4   -2.1801580577147608E-4   -0.0025652719520406703
-0.31625000000000003      -0.0018600028265111533   0.007                    2.419895644818294E-5     -2.7605392654768537E-4   -5.685565018170392E-4    -0.0022047053525479565
-0.31625000000000003      -0.0010639715454068192   0.007                    2.4198956450559352E-5    -3.313183749401554E-4    -6.296406567137289E-4    -0.0021119679687756163
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     2.4198956456737813E-5    -9.127168834433397E-5    -3.959124921927247E-4    -0.0020346487187209803
-0.31625000000000003      0.0013532630204859215    0.007                    2.41989564670217E-5      -1.0304125812558623E-4   -3.193706590593644E-4    -0.0019046219152367757
-0.31625000000000003      0.002567592365327351     0.007                    2.419895648050987E-5     -3.9798634149106196E-4   -0.0011165011958539685   -0.00147897536050382
-0.31625000000000003      0.002807700258184134     0.007                    2.4198956485930523E-5    -2.0953873717643169E-4   -0.0013400347429693175   -0.001143209172968238
-0.31625000000000003      0.004617835189081182     0.007                    2.4198956528802912E-5    -3.891520538222449E-5    -0.0015360741995883054   -0.00109482492629626
-0.31625000000000003      0.005087471060768452     0.007                    2.4198956541592734E-5    -6.477213683106159E-5    -0.0012694135136855108   -0.0010853878657315862
-0.31625000000000003      0.006207426801024464     0.007                    2.419895656499261E-5     -8.01824679131154E-5     -0.0010655034005748424   -4.986564184781343E-4
-0.31625000000000003      0.007235749943521299     0.006999999999999999     2.4198956577369376E-5    -2.5649092091998204E-4   -0.0010973058451916988   -6.066408225802955E-5
