% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 13:41
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     -0.0015195771193058036   -3.2465976573803346E-4   -0.00223384365819849     -0.002015974750181933
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     -0.0015195771196196129   8.014099202845075E-4     0.02047168736128517      -0.0030348563187785234
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     -0.0015195771200299712   -4.965161419197102E-4    0.027387406367845923     -0.0022007826083208794
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     -0.0015195771204543915   -7.039714501489144E-4    0.03138605601687715      -0.0021342854538612785
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     -0.0015195771211883916   2.3662255071606915E-4    0.031679881119067436     -0.0028570682265995026
-0.31625000000000003      -0.003948846059310443    0.007                    -0.0015195771217461859   -0.0011467168247841293   0.03380326609751968      -0.003777131648640426
-0.31625000000000003      -0.0018600028265111533   0.007                    -0.001519577122915061    1.3314807147169277E-4    0.035060348290595254     -0.003503390443968985
-0.31625000000000003      -0.0010639715454068192   0.007                    -0.00151957712336491     -2.2034690006914048E-4   0.03550430196964113      -0.0033816752809726815
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     -0.0015195771239661568   9.937403723549411E-5     0.03658387429090903      -0.003551496929249611
-0.31625000000000003      0.0013532630204859215    0.007                    -0.0015195771248052773   -4.1093103503984E-4      0.037791859540980605     -0.003352611357402046
-0.31625000000000003      0.002567592365327351     0.007                    -0.0015195771255770432   -0.002681217680465307    0.038075131317771224     -0.00250932768505131
-0.31625000000000003      0.002807700258184134     0.007                    -0.0015195771257197769   -0.0022450709871404792   0.035912781827616945     -0.0012817593658456263
-0.31625000000000003      0.004617835189081182     0.007                    -0.001519577126700846    -7.615434098559769E-4    0.03171439614671778      -0.0019489077966796619
-0.31625000000000003      0.005087471060768452     0.007                    -0.0015195771269535534   -8.917454896528091E-4    0.031813385480009296     -0.002337238220654797
-0.31625000000000003      0.006207426801024464     0.007                    -0.0015195771275124815   -7.79000384281434E-4     0.030371131246761152     -0.0034916055764189764
-0.31625000000000003      0.007235749943521299     0.006999999999999999     -0.0015195771280234083   -0.0011048720040106451   0.027818973332827613     -0.003942036580198388
-0.31625000000000003      0.007796650828981679     0.007                    -0.0015195771282441681   -0.0018829830351761647   0.02396594416536134      -0.0034401240132832466
-0.31625000000000003      0.00866233464241395      0.007                    -0.0015195771285539215   -0.0025648292797126357   0.01663962125853277      -0.0033152111538653096
-0.31625000000000003      0.01000000000000004      0.006999999999999999     -0.0015195771287520182   -2.0082545146834894E-4   3.458879405116022E-4     -0.0029674033896753826
-0.31592966153272944      0.007630068301772999     0.007                    -0.001519577128206622    0.0010752176433945547    0.025369373194779866     -0.003694595143280156
-0.3159145369167388       -0.007004742914974061    0.007                    -0.0015195771201606846   -0.0026682043492994604   0.02953197146860581      -0.002380063729462864
-0.3158552194581048       0.00292064946812009      0.006999999999999999     -0.001519577125783177    -0.0026885224160931205   0.03614118205065658      -0.0032063744272636543
-0.3157459113978771       0.008566813226141792     0.007                    -0.001519577128560164    0.0036684518826994397    0.018908284796241976     -0.003079909751773079
-0.31570638825460917      -0.007953946380077976    0.007                    -0.001519577119739875    -0.0038480340567670066   0.023473894712392016     -0.0027778615793723747
-0.31541719974543586      -0.008794168356124       0.006999999999999999     -0.0015195771193789313   -0.010751155140586503    0.02043068551985876      -0.002943956581551067
-0.3153808803313067       0.0052066631862807645    0.006999999999999999     -0.00151957712703593     7.446229550640595E-5     0.031999017950447184     -0.003256433796298031
-0.315350473903548        -0.001052098583156953    0.007000000000000001     -0.001519577123348582    -6.666769608324281E-4    0.035557365852717036     -0.003936551942156211
-0.31531446373971095      0.004535773942624274     0.007                    -0.0015195771266615435   -5.945826020592816E-4    0.03259738204154717      -0.0031528060638624173
