% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 13:21
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     -1.0503595128177369E-4   1.3393816796399469E-4    7.18683111170885E-4      8.532519079452166E-4
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     -1.0503595129010062E-4   3.9923592391066875E-5    9.456568111373353E-5     5.176427947393205E-4
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     -1.0503595129050592E-4   -7.080570604160051E-5    -1.1818915177013182E-4   3.6835071651286394E-4
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     -1.0503595128595637E-4   -8.182035128828614E-5    -2.7558111923178444E-4   2.3618558550322544E-4
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     -1.050359512847433E-4    1.5017396286561604E-4    -1.2266649649391218E-4   -5.216544231352119E-5
-0.31625000000000003      -0.003948846059310443    0.007                    -1.0503595127946599E-4   1.6450070436251534E-5    1.6533859022204887E-4    -2.062559020125515E-4
-0.31625000000000003      -0.0018600028265111533   0.007                    -1.050359512891029E-4    1.7843251590735802E-5    2.1915504034325853E-4    -3.811979940068763E-4
-0.31625000000000003      -0.0010639715454068192   0.007                    -1.0503595128761761E-4   8.173849672722772E-5     2.702066480905401E-4     -4.802811501929518E-4
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     -1.0503595129230841E-4   7.770840135845278E-5     3.569422742183747E-4     -7.664491281557014E-4
-0.31625000000000003      0.0013532630204859215    0.007                    -1.0503595130279366E-4   4.050241105545575E-5     5.952716126550402E-4     -8.87102984940595E-4
-0.31625000000000003      0.002567592365327351     0.007                    -1.050359513208586E-4    2.0312912343542329E-4    5.696725489014535E-4     -6.045942133461966E-4
-0.31625000000000003      0.002807700258184134     0.007                    -1.0503595132293835E-4   2.5452538688173733E-4    7.273950825308445E-4     -4.883316582694909E-4
-0.31625000000000003      0.004617835189081182     0.007                    -1.0503595135574857E-4   2.4034854284326734E-4    0.0013943703628889054    -3.44596080273714E-4
-0.31625000000000003      0.005087471060768452     0.007                    -1.050359513642339E-4    2.2375456480557793E-4    0.0014455258158807627    -2.7050342391735826E-4
