% Model:              fullCircleThoratic.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 11 2020, 12:57
% Dimension:          3
% Nodes:              21343
% Expressions:        4
% Description:        Electric potential, Current density, x component, Current density, y component, Current density, z component
% Length unit:        m
% x                       y                        z                        V (V)                    ec.Jx (A/m^2)            ec.Jy (A/m^2)            ec.Jz (A/m^2)
-0.31625000000000003      -0.009999999999999962    0.006999999999999998     4.221732686438357E-5     -3.333850140396777E-5    -3.2933042866852463E-4   3.773892721863947E-4
-0.31625000000000003      -0.008386969709375337    0.007000000000000001     4.221732686365867E-5     4.107348792574148E-6     2.4610446396332574E-4    3.569954506151182E-4
-0.31625000000000003      -0.00738079382243376     0.007000000000000001     4.221732685744988E-5     9.80731246114873E-6      3.813260967332145E-4     3.053578419665718E-4
-0.31625000000000003      -0.00645516631440202     0.006999999999999999     4.221732685143822E-5     4.182273985562356E-5     4.4389572891684635E-4    3.1584465569225415E-4
-0.31625000000000003      -0.005044427235703433    0.006999999999999999     4.221732684297484E-5     1.456979975479045E-4     3.404142824898482E-4     3.355571667619537E-4
-0.31625000000000003      -0.003948846059310443    0.007                    4.2217326837365E-5       -1.1095907881204698E-5   4.8302475286824065E-4    3.0400370536926886E-4
-0.31625000000000003      -0.0018600028265111533   0.007                    4.22173268205098E-5      -6.0982857552079125E-5   4.846366848976183E-4     2.8677893024552136E-4
-0.31625000000000003      -0.0010639715454068192   0.007                    4.221732681346108E-5     -7.847873265119029E-5    5.028740704083245E-4     3.179110791387558E-4
-0.31625000000000003      -5.4872620924400085E-5   0.007000000000000001     4.221732680310797E-5     -6.255425961146591E-5    5.802432201431545E-4     3.593588001850692E-4
-0.31625000000000003      0.0013532630204859215    0.007                    4.221732679022259E-5     -1.0450098547762356E-4   5.954619426138267E-4     3.9894625705565715E-4
-0.31625000000000003      0.002567592365327351     0.007                    4.2217326778569664E-5    -1.1465684481087419E-4   5.854616197275222E-4     4.395757785816224E-4
-0.31625000000000003      0.002807700258184134     0.007                    4.221732677652907E-5     -6.277197208677784E-5    5.157890553215824E-4     4.990396060817933E-4
